run_id,timestamp,noise,ec,policy,seed,path_taken,num_hops,final_fidelity,latency_s,success,wall_time_s
1085,2025-12-02T07:49:54.423397,0.05,none,shortest,20252286,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00014
1086,2025-12-02T07:49:54.424060,0.05,none,shortest,20252287,N1-N2-N3-N6-N9,4,0.38486,0.054,0,0.00015
1087,2025-12-02T07:49:54.424723,0.05,none,shortest,20252288,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1088,2025-12-02T07:49:54.425385,0.05,none,shortest,20252289,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1089,2025-12-02T07:49:54.426048,0.05,none,shortest,20252290,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1090,2025-12-02T07:49:54.426715,0.05,none,shortest,20252291,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1091,2025-12-02T07:49:54.427375,0.05,none,shortest,20252292,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1092,2025-12-02T07:49:54.428032,0.05,none,shortest,20252293,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00014
1093,2025-12-02T07:49:54.428691,0.05,none,shortest,20252294,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1094,2025-12-02T07:49:54.429374,0.05,none,shortest,20252295,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1095,2025-12-02T07:49:54.430034,0.05,none,shortest,20252296,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1096,2025-12-02T07:49:54.430692,0.05,none,shortest,20252297,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1097,2025-12-02T07:49:54.431350,0.05,none,shortest,20252298,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1098,2025-12-02T07:49:54.432015,0.05,none,shortest,20252299,N1-N2-N3-N6-N9,4,0.33703,0.054,0,0.00015
1099,2025-12-02T07:49:54.432666,0.05,none,shortest,20252300,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1100,2025-12-02T07:49:54.433334,0.05,none,shortest,20252301,N1-N2-N3-N6-N9,4,0.34727,0.054,0,0.00016
1101,2025-12-02T07:49:54.434323,0.05,none,shortest,20252302,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00022
1102,2025-12-02T07:49:54.435138,0.05,none,shortest,20252303,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1103,2025-12-02T07:49:54.435804,0.05,none,shortest,20252304,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1104,2025-12-02T07:49:54.436471,0.05,none,shortest,20252305,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1105,2025-12-02T07:49:54.437131,0.05,none,shortest,20252306,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1106,2025-12-02T07:49:54.437786,0.05,none,shortest,20252307,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1107,2025-12-02T07:49:54.438480,0.05,none,shortest,20252308,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1108,2025-12-02T07:49:54.439163,0.05,none,shortest,20252309,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1109,2025-12-02T07:49:54.439828,0.05,none,shortest,20252310,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1110,2025-12-02T07:49:54.440489,0.05,none,shortest,20252311,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1111,2025-12-02T07:49:54.441154,0.05,none,shortest,20252312,N1-N2-N3-N6-N9,4,0.26696,0.054,0,0.00015
1112,2025-12-02T07:49:54.441844,0.05,none,shortest,20252313,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1113,2025-12-02T07:49:54.442532,0.05,none,shortest,20252314,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1114,2025-12-02T07:49:54.443196,0.05,none,shortest,20252315,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1115,2025-12-02T07:49:54.443851,0.05,none,shortest,20252316,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1116,2025-12-02T07:49:54.444513,0.05,none,shortest,20252317,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1117,2025-12-02T07:49:54.445204,0.05,none,shortest,20252318,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00018
1118,2025-12-02T07:49:54.445869,0.05,none,shortest,20252319,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1119,2025-12-02T07:49:54.446532,0.05,none,shortest,20252320,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1120,2025-12-02T07:49:54.447188,0.05,none,shortest,20252321,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00014
1121,2025-12-02T07:49:54.447849,0.05,none,shortest,20252322,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1122,2025-12-02T07:49:54.448520,0.05,none,shortest,20252323,N1-N2-N3-N6-N9,4,0.2841,0.054,0,0.00015
1123,2025-12-02T07:49:54.449181,0.05,none,shortest,20252324,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1124,2025-12-02T07:49:54.449887,0.05,none,shortest,20252325,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1125,2025-12-02T07:49:54.450632,0.05,none,shortest,20252326,N1-N2-N3-N6-N9,4,0.43344,0.054,0,0.00016
1126,2025-12-02T07:49:54.451304,0.05,none,shortest,20252327,N1-N2-N3-N6-N9,4,0.28129,0.054,0,0.00015
1127,2025-12-02T07:49:54.451970,0.05,none,shortest,20252328,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1128,2025-12-02T07:49:54.452709,0.05,none,shortest,20252329,N1-N2-N3-N6-N9,4,0.31215,0.054,0,0.00015
1129,2025-12-02T07:49:54.453396,0.05,none,shortest,20252330,N1-N2-N3-N6-N9,4,0.43246,0.054,0,0.00015
1130,2025-12-02T07:49:54.454076,0.05,none,shortest,20252331,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1131,2025-12-02T07:49:54.454768,0.05,none,shortest,20252332,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1132,2025-12-02T07:49:54.455444,0.05,none,shortest,20252333,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1133,2025-12-02T07:49:54.456141,0.05,none,shortest,20252334,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1134,2025-12-02T07:49:54.456893,0.05,none,shortest,20252335,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00018
1135,2025-12-02T07:49:54.457575,0.05,none,shortest,20252336,N1-N2-N3-N6-N9,4,0.42125,0.054,0,0.00015
1136,2025-12-02T07:49:54.458237,0.05,none,shortest,20252337,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1137,2025-12-02T07:49:54.458905,0.05,none,shortest,20252338,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1138,2025-12-02T07:49:54.459611,0.05,none,shortest,20252339,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1139,2025-12-02T07:49:54.460296,0.05,none,shortest,20252340,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1140,2025-12-02T07:49:54.461045,0.05,none,shortest,20252341,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00015
1141,2025-12-02T07:49:54.461812,0.05,none,hybrid_rule,20252342,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00019
1142,2025-12-02T07:49:54.462525,0.05,none,hybrid_rule,20252343,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00019
1143,2025-12-02T07:49:54.463228,0.05,none,hybrid_rule,20252344,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1144,2025-12-02T07:49:54.463934,0.05,none,hybrid_rule,20252345,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1145,2025-12-02T07:49:54.464649,0.05,none,hybrid_rule,20252346,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00019
1146,2025-12-02T07:49:54.465349,0.05,none,hybrid_rule,20252347,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1147,2025-12-02T07:49:54.466097,0.05,none,hybrid_rule,20252348,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00023
1148,2025-12-02T07:49:54.466846,0.05,none,hybrid_rule,20252349,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00019
1149,2025-12-02T07:49:54.467548,0.05,none,hybrid_rule,20252350,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00019
1150,2025-12-02T07:49:54.468255,0.05,none,hybrid_rule,20252351,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1151,2025-12-02T07:49:54.468951,0.05,none,hybrid_rule,20252352,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1152,2025-12-02T07:49:54.469679,0.05,none,hybrid_rule,20252353,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00019
1153,2025-12-02T07:49:54.470386,0.05,none,hybrid_rule,20252354,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1154,2025-12-02T07:49:54.471079,0.05,none,hybrid_rule,20252355,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1155,2025-12-02T07:49:54.471771,0.05,none,hybrid_rule,20252356,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1156,2025-12-02T07:49:54.472470,0.05,none,hybrid_rule,20252357,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1157,2025-12-02T07:49:54.473201,0.05,none,hybrid_rule,20252358,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00019
1158,2025-12-02T07:49:54.473899,0.05,none,hybrid_rule,20252359,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1159,2025-12-02T07:49:54.474599,0.05,none,hybrid_rule,20252360,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1160,2025-12-02T07:49:54.475328,0.05,none,hybrid_rule,20252361,N1-N4-N7-N5-N8-N9,5,0.64913,0.06,0,0.0002
1161,2025-12-02T07:49:54.476032,0.05,none,hybrid_rule,20252362,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1162,2025-12-02T07:49:54.476730,0.05,none,hybrid_rule,20252363,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1163,2025-12-02T07:49:54.477424,0.05,none,hybrid_rule,20252364,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1164,2025-12-02T07:49:54.478130,0.05,none,hybrid_rule,20252365,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1165,2025-12-02T07:49:54.478831,0.05,none,hybrid_rule,20252366,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1166,2025-12-02T07:49:54.479522,0.05,none,hybrid_rule,20252367,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1167,2025-12-02T07:49:54.480253,0.05,none,hybrid_rule,20252368,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1168,2025-12-02T07:49:54.480961,0.05,none,hybrid_rule,20252369,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1169,2025-12-02T07:49:54.481718,0.05,none,hybrid_rule,20252370,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00022
1170,2025-12-02T07:49:54.482415,0.05,none,hybrid_rule,20252371,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1171,2025-12-02T07:49:54.483110,0.05,none,hybrid_rule,20252372,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1172,2025-12-02T07:49:54.483830,0.05,none,hybrid_rule,20252373,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1173,2025-12-02T07:49:54.484571,0.05,none,hybrid_rule,20252374,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1174,2025-12-02T07:49:54.485279,0.05,none,hybrid_rule,20252375,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00019
1175,2025-12-02T07:49:54.485995,0.05,none,hybrid_rule,20252376,N1-N4-N5-N8-N9,4,0.70426,0.054,0,0.0002
1176,2025-12-02T07:49:54.486704,0.05,none,hybrid_rule,20252377,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1177,2025-12-02T07:49:54.487421,0.05,none,hybrid_rule,20252378,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1178,2025-12-02T07:49:54.488130,0.05,none,hybrid_rule,20252379,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1179,2025-12-02T07:49:54.488838,0.05,none,hybrid_rule,20252380,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00019
1180,2025-12-02T07:49:54.489529,0.05,none,hybrid_rule,20252381,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00017
1181,2025-12-02T07:49:54.490229,0.05,none,hybrid_rule,20252382,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1182,2025-12-02T07:49:54.490935,0.05,none,hybrid_rule,20252383,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1183,2025-12-02T07:49:54.491641,0.05,none,hybrid_rule,20252384,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1184,2025-12-02T07:49:54.492342,0.05,none,hybrid_rule,20252385,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1185,2025-12-02T07:49:54.493050,0.05,none,hybrid_rule,20252386,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00019
1186,2025-12-02T07:49:54.493772,0.05,none,hybrid_rule,20252387,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00021
1187,2025-12-02T07:49:54.494504,0.05,none,hybrid_rule,20252388,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1188,2025-12-02T07:49:54.495206,0.05,none,hybrid_rule,20252389,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1189,2025-12-02T07:49:54.495935,0.05,none,hybrid_rule,20252390,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00021
1190,2025-12-02T07:49:54.496678,0.05,none,hybrid_rule,20252391,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00019
1191,2025-12-02T07:49:54.497399,0.05,none,hybrid_rule,20252392,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1192,2025-12-02T07:49:54.498108,0.05,none,hybrid_rule,20252393,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1193,2025-12-02T07:49:54.498809,0.05,none,hybrid_rule,20252394,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1194,2025-12-02T07:49:54.499509,0.05,none,hybrid_rule,20252395,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1195,2025-12-02T07:49:54.500211,0.05,none,hybrid_rule,20252396,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1196,2025-12-02T07:49:54.500960,0.05,none,hybrid_rule,20252397,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.0002
1197,2025-12-02T07:49:54.501711,0.05,none,hybrid_rule,20252398,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00023
1198,2025-12-02T07:49:54.502431,0.05,none,hybrid_rule,20252399,N1-N4-N7-N5-N8-N9,5,0.64913,0.06,0,0.0002
1199,2025-12-02T07:49:54.503130,0.05,none,hybrid_rule,20252400,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1200,2025-12-02T07:49:54.503828,0.05,none,hybrid_rule,20252401,N1-N4-N7-N8-N9,4,0.70426,0.054,0,0.00018
1201,2025-12-02T07:49:54.504760,0.05,none,highest_fidelity,20252402,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00022
1202,2025-12-02T07:49:54.505561,0.05,none,highest_fidelity,20252403,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1203,2025-12-02T07:49:54.506274,0.05,none,highest_fidelity,20252404,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1204,2025-12-02T07:49:54.506997,0.05,none,highest_fidelity,20252405,N1-N2-N3-N6-N5-N8-N9,6,0.60051,0.066,0,0.00018
1205,2025-12-02T07:49:54.507703,0.05,none,highest_fidelity,20252406,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1206,2025-12-02T07:49:54.508385,0.05,none,highest_fidelity,20252407,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1207,2025-12-02T07:49:54.509067,0.05,none,highest_fidelity,20252408,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1208,2025-12-02T07:49:54.509745,0.05,none,highest_fidelity,20252409,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1209,2025-12-02T07:49:54.510439,0.05,none,highest_fidelity,20252410,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1210,2025-12-02T07:49:54.511134,0.05,none,highest_fidelity,20252411,N1-N2-N3-N5-N6-N9,5,0.64913,0.06,0,0.00017
1211,2025-12-02T07:49:54.511872,0.05,none,highest_fidelity,20252412,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00019
1212,2025-12-02T07:49:54.512703,0.05,none,highest_fidelity,20252413,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00019
1213,2025-12-02T07:49:54.513593,0.05,none,highest_fidelity,20252414,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1214,2025-12-02T07:49:54.514329,0.05,none,highest_fidelity,20252415,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1215,2025-12-02T07:49:54.515047,0.05,none,highest_fidelity,20252416,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00018
1216,2025-12-02T07:49:54.515968,0.05,none,highest_fidelity,20252417,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00018
1217,2025-12-02T07:49:54.516721,0.05,none,highest_fidelity,20252418,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1218,2025-12-02T07:49:54.517432,0.05,none,highest_fidelity,20252419,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1219,2025-12-02T07:49:54.518128,0.05,none,highest_fidelity,20252420,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1220,2025-12-02T07:49:54.518816,0.05,none,highest_fidelity,20252421,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1221,2025-12-02T07:49:54.519503,0.05,none,highest_fidelity,20252422,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1222,2025-12-02T07:49:54.520193,0.05,none,highest_fidelity,20252423,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1223,2025-12-02T07:49:54.520904,0.05,none,highest_fidelity,20252424,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1224,2025-12-02T07:49:54.521583,0.05,none,highest_fidelity,20252425,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1225,2025-12-02T07:49:54.522365,0.05,none,highest_fidelity,20252426,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00018
1226,2025-12-02T07:49:54.523059,0.05,none,highest_fidelity,20252427,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1227,2025-12-02T07:49:54.523748,0.05,none,highest_fidelity,20252428,N1-N2-N5-N6-N9,4,0.70426,0.054,0,0.00017
1228,2025-12-02T07:49:54.524436,0.05,none,highest_fidelity,20252429,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1229,2025-12-02T07:49:54.525148,0.05,none,highest_fidelity,20252430,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00018
1230,2025-12-02T07:49:54.525850,0.05,none,highest_fidelity,20252431,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1231,2025-12-02T07:49:54.526532,0.05,none,highest_fidelity,20252432,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1232,2025-12-02T07:49:54.527212,0.05,none,highest_fidelity,20252433,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1233,2025-12-02T07:49:54.527904,0.05,none,highest_fidelity,20252434,N1-N4-N5-N6-N9,4,0.70426,0.054,0,0.00017
1234,2025-12-02T07:49:54.528616,0.05,none,highest_fidelity,20252435,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00019
1235,2025-12-02T07:49:54.529346,0.05,none,highest_fidelity,20252436,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1236,2025-12-02T07:49:54.530030,0.05,none,highest_fidelity,20252437,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1237,2025-12-02T07:49:54.530710,0.05,none,highest_fidelity,20252438,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1238,2025-12-02T07:49:54.531417,0.05,none,highest_fidelity,20252439,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1239,2025-12-02T07:49:54.532091,0.05,none,highest_fidelity,20252440,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1240,2025-12-02T07:49:54.532763,0.05,none,highest_fidelity,20252441,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1241,2025-12-02T07:49:54.533441,0.05,none,highest_fidelity,20252442,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1242,2025-12-02T07:49:54.534116,0.05,none,highest_fidelity,20252443,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1243,2025-12-02T07:49:54.534785,0.05,none,highest_fidelity,20252444,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1244,2025-12-02T07:49:54.535472,0.05,none,highest_fidelity,20252445,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1245,2025-12-02T07:49:54.536162,0.05,none,highest_fidelity,20252446,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1246,2025-12-02T07:49:54.536840,0.05,none,highest_fidelity,20252447,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1247,2025-12-02T07:49:54.537529,0.05,none,highest_fidelity,20252448,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1248,2025-12-02T07:49:54.538209,0.05,none,highest_fidelity,20252449,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1249,2025-12-02T07:49:54.538894,0.05,none,highest_fidelity,20252450,N1-N2-N3-N5-N6-N9,5,0.64913,0.06,0,0.00017
1250,2025-12-02T07:49:54.539599,0.05,none,highest_fidelity,20252451,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1251,2025-12-02T07:49:54.540276,0.05,none,highest_fidelity,20252452,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1252,2025-12-02T07:49:54.540950,0.05,none,highest_fidelity,20252453,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1253,2025-12-02T07:49:54.541643,0.05,none,highest_fidelity,20252454,N1-N2-N5-N6-N9,4,0.70426,0.054,0,0.00017
1254,2025-12-02T07:49:54.542323,0.05,none,highest_fidelity,20252455,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1255,2025-12-02T07:49:54.543014,0.05,none,highest_fidelity,20252456,N1-N2-N3-N6-N5-N8-N9,6,0.60051,0.066,0,0.00018
1256,2025-12-02T07:49:54.543703,0.05,none,highest_fidelity,20252457,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1257,2025-12-02T07:49:54.544387,0.05,none,highest_fidelity,20252458,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1258,2025-12-02T07:49:54.545074,0.05,none,highest_fidelity,20252459,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00017
1259,2025-12-02T07:49:54.545743,0.05,none,highest_fidelity,20252460,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1260,2025-12-02T07:49:54.546415,0.05,none,highest_fidelity,20252461,N1-N2-N3-N6-N9,4,0.70426,0.054,0,0.00016
1261,2025-12-02T07:49:54.547077,0.05,purify_single,shortest,20252462,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1262,2025-12-02T07:49:54.547772,0.05,purify_single,shortest,20252463,N1-N2-N3-N6-N9,4,0.40446,0.054,0,0.00015
1263,2025-12-02T07:49:54.548440,0.05,purify_single,shortest,20252464,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1264,2025-12-02T07:49:54.549110,0.05,purify_single,shortest,20252465,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1265,2025-12-02T07:49:54.549766,0.05,purify_single,shortest,20252466,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1266,2025-12-02T07:49:54.550428,0.05,purify_single,shortest,20252467,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1267,2025-12-02T07:49:54.551097,0.05,purify_single,shortest,20252468,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00016
1268,2025-12-02T07:49:54.551752,0.05,purify_single,shortest,20252469,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00014
1269,2025-12-02T07:49:54.552433,0.05,purify_single,shortest,20252470,N1-N2-N3-N6-N9,4,0.38917,0.054,0,0.00015
1270,2025-12-02T07:49:54.553094,0.05,purify_single,shortest,20252471,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1271,2025-12-02T07:49:54.553755,0.05,purify_single,shortest,20252472,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1272,2025-12-02T07:49:54.554416,0.05,purify_single,shortest,20252473,N1-N2-N3-N6-N9,4,0.18007,0.054,0,0.00015
1273,2025-12-02T07:49:54.555088,0.05,purify_single,shortest,20252474,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1274,2025-12-02T07:49:54.555743,0.05,purify_single,shortest,20252475,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1275,2025-12-02T07:49:54.556400,0.05,purify_single,shortest,20252476,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1276,2025-12-02T07:49:54.557058,0.05,purify_single,shortest,20252477,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1277,2025-12-02T07:49:54.557720,0.05,purify_single,shortest,20252478,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1278,2025-12-02T07:49:54.558377,0.05,purify_single,shortest,20252479,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1279,2025-12-02T07:49:54.559068,0.05,purify_single,shortest,20252480,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1280,2025-12-02T07:49:54.559740,0.05,purify_single,shortest,20252481,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1281,2025-12-02T07:49:54.560412,0.05,purify_single,shortest,20252482,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1282,2025-12-02T07:49:54.561080,0.05,purify_single,shortest,20252483,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1283,2025-12-02T07:49:54.561753,0.05,purify_single,shortest,20252484,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1284,2025-12-02T07:49:54.562446,0.05,purify_single,shortest,20252485,N1-N2-N3-N6-N9,4,0.39591,0.054,0,0.00015
1285,2025-12-02T07:49:54.563116,0.05,purify_single,shortest,20252486,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
1286,2025-12-02T07:49:54.563786,0.05,purify_single,shortest,20252487,N1-N2-N3-N6-N9,4,0.77438,0.054,0,0.00015
