run_id,timestamp,topology,src_node,dst_node,noise_level,error_correction,policy_name,seed,path_taken,num_hops,num_epr_attempts,purification_rounds,final_fidelity,latency_s,success,wall_time_s,notes
154,2025-12-01T10:41:17.625520,linear_5,N1,N5,0.05,none,hybrid_rule,20251354,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
155,2025-12-01T10:41:17.626654,linear_5,N1,N5,0.05,none,hybrid_rule,20251355,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
156,2025-12-01T10:41:17.627660,linear_5,N1,N5,0.05,none,hybrid_rule,20251356,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0005,failed
157,2025-12-01T10:41:17.628173,linear_5,N1,N5,0.05,none,hybrid_rule,20251357,N1-N2-N3-N4-N5,4,4,0,0.29799,0.07,0,0.0005,failed
158,2025-12-01T10:41:17.628675,linear_5,N1,N5,0.05,none,hybrid_rule,20251358,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
159,2025-12-01T10:41:17.629181,linear_5,N1,N5,0.05,none,hybrid_rule,20251359,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
160,2025-12-01T10:41:17.629684,linear_5,N1,N5,0.05,none,hybrid_rule,20251360,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
161,2025-12-01T10:41:17.629684,linear_5,N1,N5,0.05,none,highest_fidelity,20251361,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
162,2025-12-01T10:41:17.631200,linear_5,N1,N5,0.05,none,highest_fidelity,20251362,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0005,failed
163,2025-12-01T10:41:17.631704,linear_5,N1,N5,0.05,none,highest_fidelity,20251363,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
164,2025-12-01T10:41:17.632707,linear_5,N1,N5,0.05,none,highest_fidelity,20251364,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
165,2025-12-01T10:41:17.634250,linear_5,N1,N5,0.05,none,highest_fidelity,20251365,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0005,failed
166,2025-12-01T10:41:17.634754,linear_5,N1,N5,0.05,none,highest_fidelity,20251366,N1-N2-N3-N4-N5,4,4,0,0.1032,0.07,0,0.0,failed
167,2025-12-01T10:41:17.635421,linear_5,N1,N5,0.05,none,highest_fidelity,20251367,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
168,2025-12-01T10:41:17.635923,linear_5,N1,N5,0.05,none,highest_fidelity,20251368,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
169,2025-12-01T10:41:17.636425,linear_5,N1,N5,0.05,none,highest_fidelity,20251369,N1-N2-N3-N4-N5,4,4,0,0.29711,0.07,0,0.0,failed
170,2025-12-01T10:41:17.637429,linear_5,N1,N5,0.05,none,highest_fidelity,20251370,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0005,failed
171,2025-12-01T10:41:17.637934,linear_5,N1,N5,0.05,none,highest_fidelity,20251371,N1-N2-N3-N4-N5,4,4,0,0.23632,0.07,0,0.0,failed
172,2025-12-01T10:41:17.638437,linear_5,N1,N5,0.05,none,highest_fidelity,20251372,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
173,2025-12-01T10:41:17.638938,linear_5,N1,N5,0.05,none,highest_fidelity,20251373,N1-N2-N3-N4-N5,4,4,0,0.39058,0.07,0,0.0,failed
174,2025-12-01T10:41:17.639439,linear_5,N1,N5,0.05,none,highest_fidelity,20251374,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
175,2025-12-01T10:41:17.639939,linear_5,N1,N5,0.05,none,highest_fidelity,20251375,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
176,2025-12-01T10:41:17.640617,linear_5,N1,N5,0.05,none,highest_fidelity,20251376,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
177,2025-12-01T10:41:17.641620,linear_5,N1,N5,0.05,none,highest_fidelity,20251377,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
178,2025-12-01T10:41:17.642206,linear_5,N1,N5,0.05,none,highest_fidelity,20251378,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
179,2025-12-01T10:41:17.642811,linear_5,N1,N5,0.05,none,highest_fidelity,20251379,N1-N2-N3-N4-N5,4,4,0,0.33395,0.07,0,0.0,failed
180,2025-12-01T10:41:17.643327,linear_5,N1,N5,0.05,none,highest_fidelity,20251380,N1-N2-N3-N4-N5,4,4,0,0.69456,0.07,0,0.0,failed
181,2025-12-01T10:41:17.643829,linear_5,N1,N5,0.005,purify_single,shortest,20251381,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
182,2025-12-01T10:41:17.644832,linear_5,N1,N5,0.005,purify_single,shortest,20251382,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.001,success
183,2025-12-01T10:41:17.645348,linear_5,N1,N5,0.005,purify_single,shortest,20251383,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0005,success
184,2025-12-01T10:41:17.645851,linear_5,N1,N5,0.005,purify_single,shortest,20251384,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
185,2025-12-01T10:41:17.646354,linear_5,N1,N5,0.005,purify_single,shortest,20251385,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
186,2025-12-01T10:41:17.647365,linear_5,N1,N5,0.005,purify_single,shortest,20251386,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0005,success
187,2025-12-01T10:41:17.647868,linear_5,N1,N5,0.005,purify_single,shortest,20251387,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
188,2025-12-01T10:41:17.648372,linear_5,N1,N5,0.005,purify_single,shortest,20251388,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
189,2025-12-01T10:41:17.648874,linear_5,N1,N5,0.005,purify_single,shortest,20251389,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
190,2025-12-01T10:41:17.649377,linear_5,N1,N5,0.005,purify_single,shortest,20251390,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
191,2025-12-01T10:41:17.649881,linear_5,N1,N5,0.005,purify_single,shortest,20251391,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
192,2025-12-01T10:41:17.650886,linear_5,N1,N5,0.005,purify_single,shortest,20251392,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0005,success
193,2025-12-01T10:41:17.651389,linear_5,N1,N5,0.005,purify_single,shortest,20251393,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
194,2025-12-01T10:41:17.651389,linear_5,N1,N5,0.005,purify_single,shortest,20251394,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
195,2025-12-01T10:41:17.652391,linear_5,N1,N5,0.005,purify_single,shortest,20251395,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
196,2025-12-01T10:41:17.652904,linear_5,N1,N5,0.005,purify_single,shortest,20251396,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
197,2025-12-01T10:41:17.653909,linear_5,N1,N5,0.005,purify_single,shortest,20251397,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0005,success
198,2025-12-01T10:41:17.654413,linear_5,N1,N5,0.005,purify_single,shortest,20251398,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0005,success
199,2025-12-01T10:41:17.654915,linear_5,N1,N5,0.005,purify_single,shortest,20251399,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
200,2025-12-01T10:41:17.655417,linear_5,N1,N5,0.005,purify_single,shortest,20251400,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
201,2025-12-01T10:41:17.656422,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251401,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0005,success
202,2025-12-01T10:41:17.656925,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251402,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
203,2025-12-01T10:41:17.657425,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251403,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
204,2025-12-01T10:41:17.657925,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251404,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
205,2025-12-01T10:41:17.659254,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251405,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0005,success
206,2025-12-01T10:41:17.659755,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251406,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
207,2025-12-01T10:41:17.660256,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251407,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
208,2025-12-01T10:41:17.660256,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251408,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
209,2025-12-01T10:41:17.661168,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251409,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
210,2025-12-01T10:41:17.661671,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251410,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
211,2025-12-01T10:41:17.662673,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251411,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
212,2025-12-01T10:41:17.663189,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251412,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
213,2025-12-01T10:41:17.663691,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251413,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
214,2025-12-01T10:41:17.664194,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251414,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
215,2025-12-01T10:41:17.665200,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251415,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0005,success
216,2025-12-01T10:41:17.665703,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251416,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
217,2025-12-01T10:41:17.666203,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251417,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
218,2025-12-01T10:41:17.667204,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251418,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0005,success
219,2025-12-01T10:41:17.667703,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251419,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
220,2025-12-01T10:41:17.668204,linear_5,N1,N5,0.005,purify_single,hybrid_rule,20251420,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
221,2025-12-01T10:41:17.668704,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251421,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
222,2025-12-01T10:41:17.669804,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251422,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
223,2025-12-01T10:41:17.670309,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251423,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
224,2025-12-01T10:41:17.670811,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251424,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
225,2025-12-01T10:41:17.671314,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251425,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
226,2025-12-01T10:41:17.671817,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251426,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
227,2025-12-01T10:41:17.672322,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251427,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
228,2025-12-01T10:41:17.673327,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251428,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
229,2025-12-01T10:41:17.674349,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251429,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0005,success
230,2025-12-01T10:41:17.674852,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251430,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
231,2025-12-01T10:41:17.675354,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251431,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
232,2025-12-01T10:41:17.675857,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251432,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
233,2025-12-01T10:41:17.676360,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251433,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
234,2025-12-01T10:41:17.676862,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251434,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
235,2025-12-01T10:41:17.677364,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251435,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
236,2025-12-01T10:41:17.678371,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251436,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0005,success
237,2025-12-01T10:41:17.678873,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251437,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
238,2025-12-01T10:41:17.679375,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251438,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
239,2025-12-01T10:41:17.679878,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251439,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
240,2025-12-01T10:41:17.680382,linear_5,N1,N5,0.005,purify_single,highest_fidelity,20251440,N1-N2-N3-N4-N5,4,8,1,0.86825,0.07,1,0.0,success
241,2025-12-01T10:41:17.680885,linear_5,N1,N5,0.01,purify_single,shortest,20251441,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
242,2025-12-01T10:41:17.681889,linear_5,N1,N5,0.01,purify_single,shortest,20251442,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0005,success
243,2025-12-01T10:41:17.682390,linear_5,N1,N5,0.01,purify_single,shortest,20251443,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0005,success
244,2025-12-01T10:41:17.682890,linear_5,N1,N5,0.01,purify_single,shortest,20251444,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
245,2025-12-01T10:41:17.683390,linear_5,N1,N5,0.01,purify_single,shortest,20251445,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
246,2025-12-01T10:41:17.683390,linear_5,N1,N5,0.01,purify_single,shortest,20251446,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
247,2025-12-01T10:41:17.684395,linear_5,N1,N5,0.01,purify_single,shortest,20251447,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
248,2025-12-01T10:41:17.684910,linear_5,N1,N5,0.01,purify_single,shortest,20251448,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
249,2025-12-01T10:41:17.685915,linear_5,N1,N5,0.01,purify_single,shortest,20251449,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0005,success
250,2025-12-01T10:41:17.686505,linear_5,N1,N5,0.01,purify_single,shortest,20251450,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0006,success
251,2025-12-01T10:41:17.687008,linear_5,N1,N5,0.01,purify_single,shortest,20251451,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
252,2025-12-01T10:41:17.687511,linear_5,N1,N5,0.01,purify_single,shortest,20251452,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
253,2025-12-01T10:41:17.688598,linear_5,N1,N5,0.01,purify_single,shortest,20251453,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
254,2025-12-01T10:41:17.689268,linear_5,N1,N5,0.01,purify_single,shortest,20251454,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
255,2025-12-01T10:41:17.689770,linear_5,N1,N5,0.01,purify_single,shortest,20251455,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
256,2025-12-01T10:41:17.690275,linear_5,N1,N5,0.01,purify_single,shortest,20251456,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
257,2025-12-01T10:41:17.690780,linear_5,N1,N5,0.01,purify_single,shortest,20251457,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
258,2025-12-01T10:41:17.691283,linear_5,N1,N5,0.01,purify_single,shortest,20251458,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
259,2025-12-01T10:41:17.692289,linear_5,N1,N5,0.01,purify_single,shortest,20251459,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0005,success
260,2025-12-01T10:41:17.692791,linear_5,N1,N5,0.01,purify_single,shortest,20251460,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0005,success
261,2025-12-01T10:41:17.693294,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251461,N1-N2-N3-N4-N5,4,8,1,0.40874,0.07,0,0.0,failed
262,2025-12-01T10:41:17.693797,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251462,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
263,2025-12-01T10:41:17.693797,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251463,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
264,2025-12-01T10:41:17.694799,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251464,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
265,2025-12-01T10:41:17.695790,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251465,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.001,success
266,2025-12-01T10:41:17.696293,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251466,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
267,2025-12-01T10:41:17.696796,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251467,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
268,2025-12-01T10:41:17.697298,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251468,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
269,2025-12-01T10:41:17.697801,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251469,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
270,2025-12-01T10:41:17.698855,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251470,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0005,success
271,2025-12-01T10:41:17.699505,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251471,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
272,2025-12-01T10:41:17.700674,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251472,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0005,success
273,2025-12-01T10:41:17.701181,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251473,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
274,2025-12-01T10:41:17.702182,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251474,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0005,success
275,2025-12-01T10:41:17.702683,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251475,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
276,2025-12-01T10:41:17.703331,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251476,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
277,2025-12-01T10:41:17.703884,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251477,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
278,2025-12-01T10:41:17.704436,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251478,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
279,2025-12-01T10:41:17.705440,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251479,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.001,success
280,2025-12-01T10:41:17.705953,linear_5,N1,N5,0.01,purify_single,hybrid_rule,20251480,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
281,2025-12-01T10:41:17.706458,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251481,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
282,2025-12-01T10:41:17.706961,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251482,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
283,2025-12-01T10:41:17.707475,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251483,N1-N2-N3-N4-N5,4,8,1,0.2566,0.07,0,0.0,failed
284,2025-12-01T10:41:17.707978,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251484,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
285,2025-12-01T10:41:17.708982,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251485,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0005,success
286,2025-12-01T10:41:17.709484,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251486,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
287,2025-12-01T10:41:17.709987,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251487,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
288,2025-12-01T10:41:17.710489,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251488,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
289,2025-12-01T10:41:17.710992,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251489,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
290,2025-12-01T10:41:17.711499,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251490,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
291,2025-12-01T10:41:17.712504,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251491,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0005,success
292,2025-12-01T10:41:17.713006,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251492,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0005,success
293,2025-12-01T10:41:17.713508,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251493,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
294,2025-12-01T10:41:17.714010,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251494,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
295,2025-12-01T10:41:17.714513,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251495,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
296,2025-12-01T10:41:17.715015,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251496,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
297,2025-12-01T10:41:17.716018,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251497,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.001,success
298,2025-12-01T10:41:17.716529,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251498,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0005,success
299,2025-12-01T10:41:17.717029,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251499,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
300,2025-12-01T10:41:17.717029,linear_5,N1,N5,0.01,purify_single,highest_fidelity,20251500,N1-N2-N3-N4-N5,4,8,1,0.85702,0.07,1,0.0,success
301,2025-12-01T10:41:17.717986,linear_5,N1,N5,0.05,purify_single,shortest,20251501,N1-N2-N3-N4-N5,4,8,1,0.38882,0.07,0,0.0,failed
302,2025-12-01T10:41:17.719070,linear_5,N1,N5,0.05,purify_single,shortest,20251502,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0005,failed
303,2025-12-01T10:41:17.719572,linear_5,N1,N5,0.05,purify_single,shortest,20251503,N1-N2-N3-N4-N5,4,8,1,0.28419,0.07,0,0.0005,failed
304,2025-12-01T10:41:17.720075,linear_5,N1,N5,0.05,purify_single,shortest,20251504,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
305,2025-12-01T10:41:17.720577,linear_5,N1,N5,0.05,purify_single,shortest,20251505,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
306,2025-12-01T10:41:17.721079,linear_5,N1,N5,0.05,purify_single,shortest,20251506,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
307,2025-12-01T10:41:17.721584,linear_5,N1,N5,0.05,purify_single,shortest,20251507,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
308,2025-12-01T10:41:17.722588,linear_5,N1,N5,0.05,purify_single,shortest,20251508,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0005,failed
309,2025-12-01T10:41:17.722588,linear_5,N1,N5,0.05,purify_single,shortest,20251509,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
310,2025-12-01T10:41:17.723585,linear_5,N1,N5,0.05,purify_single,shortest,20251510,N1-N2-N3-N4-N5,4,8,1,0.3646,0.07,0,0.0,failed
311,2025-12-01T10:41:17.724088,linear_5,N1,N5,0.05,purify_single,shortest,20251511,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
312,2025-12-01T10:41:17.724592,linear_5,N1,N5,0.05,purify_single,shortest,20251512,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
313,2025-12-01T10:41:17.725094,linear_5,N1,N5,0.05,purify_single,shortest,20251513,N1-N2-N3-N4-N5,4,8,1,0.22507,0.07,0,0.0,failed
